Date,Open,High,Low,Close,Volume,Volume Weighted Average,Transactions,Mean,Cumulative Return,STDDEV,Median,SMA,EMA,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2022-12-19,74.54,74.8,72.84,73.26,1292796.0,73.4814,26794.0,0.0017079747384886,0.0311048557353974,0.0371859600567747,0.002566761333291,77.657,78.5147,9.7326,19.4014,43.034,15.3958,-97.6776,0.0,86.6667,84.4363,77.657,70.8777,32265204.9458,26293638.0
2022-12-16,72.12,75.26,71.72,74.74,3499942.0,74.4542,45941.0,0.0020566445747974,0.0421081985499167,0.0370313573799071,0.002566761333291,77.5833,78.8771,18.5919,36.7302,43.9208,15.552,-86.4088,3.3333,90.0,84.5962,77.5833,70.5705,33003945.5172,27586434.0
2022-12-15,77.31,78.27,72.32,72.36,3263979.0,73.5515,50892.0,-0.000497503204823,-0.0351999999999994,0.0374565931835759,-0.0009685381049647,77.4827,79.1624,29.8797,53.3787,42.0648,15.7137,-74.0353,6.6667,93.3333,84.7384,77.4827,70.2269,30532235.0653,24086492.0
2022-12-14,80.24,81.32,78.21,79.32,1186692.0,79.7366,23103.0,0.0002777593471255,-0.010602469751777,0.0358489269814014,-0.0009685381049647,77.5707,79.6315,61.7189,66.1736,46.4066,15.9058,49.9873,10.0,96.6667,84.6373,77.5707,70.504,33752328.6333,27350471.0
2022-12-13,83.95,87.48,80.05,80.96,3864976.0,82.4805,58605.0,0.0007833862071989,0.0047158103747833,0.0356622194345922,-0.0009685381049647,77.599,79.653,68.5376,60.4051,47.5239,16.3612,123.0316,13.3333,100.0,84.7002,77.599,70.4978,34091928.5947,28537163.0
2022-12-12,77.91,79.82,77.06,79.73,1413885.0,78.9484,27920.0,-0.0008424936115976,-0.0435460652591166,0.036067121278808,-0.0037014630043297,77.5863,79.5629,68.2644,46.9732,46.5916,16.9186,31.1107,16.6667,40.0,84.6648,77.5863,70.5078,37010167.5396,24672187.0
2022-12-09,78.16,80.0,77.635,78.17,1529561.0,78.8585,25767.0,-0.0008470791768205,-0.0436750672865179,0.0360644852563459,-0.0037014630043297,77.7073,79.5513,44.4135,33.2172,45.4024,17.097,20.9566,20.0,43.3333,85.0475,77.7073,70.3671,35688492.4309,23258302.0
2022-12-08,76.0,78.17,74.66,77.8,1314780.0,77.252,24019.0,-0.0020638063704115,-0.0784174366263913,0.0364684125171597,-0.0072149981513004,77.8263,79.6466,28.2419,32.9394,45.1223,17.3073,-20.5474,23.3333,0.0,85.3071,77.8263,70.3456,36526032.175,21728741.0
2022-12-07,74.52,75.97,73.6,75.72,1279715.0,75.2829,18797.0,-0.0073174306533727,-0.219783616692426,0.0426620027998111,-0.0118982750116711,78.047,79.774,26.9963,44.132,43.5482,17.4229,-61.5734,26.6667,0.0,85.8933,78.047,70.2007,35488442.2605,20413961.0
2022-12-06,78.31,78.48,74.55,75.16,1647156.0,75.286,33121.0,-0.0067241811456249,-0.2060004225649688,0.0429857574645779,-0.0118982750116711,78.758,80.0536,43.5799,60.8256,43.1236,17.417,-48.5363,30.0,3.3333,89.1005,78.758,68.4155,34478709.328,19134246.0
2022-12-05,79.5,81.645,77.93,78.31,1171979.0,79.0192,21218.0,-0.003143596730137,-0.1171364148816226,0.0444934724315231,-0.0072149981513004,79.408,80.391,61.8197,69.7167,44.9624,17.4493,-1.556,33.3333,6.6667,91.1242,79.408,67.6918,35614534.4578,20781402.0
2022-12-02,77.86,80.42,76.695,80.31,1154054.0,79.2685,24218.0,-0.0019487661712372,-0.084682015044449,0.0443742186257155,-0.0037014630043297,79.7543,80.5346,77.0772,73.4416,46.1707,17.623,-7.7206,36.6667,10.0,91.9256,79.7543,67.583,36546754.6314,21953381.0
2022-12-01,80.25,82.35,78.95,79.45,1021692.0,79.9124,23543.0,-0.0026889228233378,-0.1047887323943653,0.0443401633802256,-0.0072149981513004,80.002,80.55,70.2531,70.4962,45.5626,17.7354,3.849,40.0,13.3333,92.5063,80.002,67.4977,35460859.5254,20799327.0
2022-11-30,75.39,79.72,74.51,79.42,1514815.0,78.0109,23786.0,-0.0024326969058662,-0.0979100408905037,0.0443793364615096,-0.0072149981513004,80.312,80.6259,72.9945,72.2785,45.5419,17.9458,-30.8681,43.3333,16.6667,93.2013,80.312,67.4227,36182053.8783,19777635.0
