Date,Open,High,Low,Close,Volume,Volume Weighted Average,Transactions,Mean,Cumulative Return,STDDEV,Median,SMA,EMA,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2024-11-19,413.11,417.94,411.55,417.79,16903922.0,415.5357,276116.0,0.0016148348839273,0.0153842414815534,0.0131512516031668,0.0044286123896284,419.2851,417.8494,21.6748,37.3455,45.0581,23.8432,-61.2475,100.0,20.0,429.1563,419.2851,409.4139,-1035178522.3814,1515370146.0
2024-11-18,414.87,418.4037,412.1,415.76,22575673.0,415.8348,281790.0,0.0018610384680029,0.0178720070508742,0.0132329153117871,0.0045521300115732,420.331,418.2982,37.215,55.3846,38.9361,22.4666,-99.6951,100.0,40.0,430.0993,420.331,410.5627,-1052460711.9918,1497236617.0
2024-11-15,419.82,422.8,413.64,415.0,27330826.0,416.3795,381224.0,0.0012124723048195,0.0112825011574919,0.0133766338131213,0.0045521300115732,420.7801,419.9843,53.1466,65.0412,36.8278,21.47,-115.994,100.0,60.0,429.6811,420.7801,411.8791,-1056449687.9601,1472494604.0
2024-11-14,425.0,428.17,420.0,426.89,27218675.0,426.0723,380136.0,0.0049870280876319,0.0505475575243019,0.0093671894120722,0.006237160133433,422.2851,422.8928,75.7922,70.5763,64.8507,22.0833,82.8715,40.0,80.0,428.2727,422.2851,416.2974,-1036589990.6501,1500742248.0
2024-11-13,421.64,429.325,418.21,425.2,20456709.0,424.5635,341771.0,-0.0014631912773552,-0.0169468013779385,0.0218002974813548,0.006237160133433,421.9937,421.3224,66.1847,70.4206,61.5214,22.2018,66.9018,0.0,100.0,427.3295,421.9937,416.6578,-1057359268.7909,1470495367.0
2024-11-12,418.25,424.44,417.2,423.03,18217447.0,421.642,340321.0,-0.0018418824605311,-0.0206505382567423,0.0217152095133577,0.0043437042175535,420.9917,419.8102,69.752,78.4987,57.3741,22.3499,11.184,0.0,40.0,426.0584,420.9917,415.925,-1062901667.3536,1448993182.0
2024-11-11,422.515,424.81,416.0,418.01,19364976.0,419.2527,365232.0,-0.0017863348949998,-0.0201129890527202,0.0217512503304235,0.0043437042175535,418.6823,418.6246,75.3251,78.5142,46.7526,26.925,7.6165,0.0,60.0,428.1176,418.6823,409.2471,-1074746048.8011,1429591978.0
2024-11-08,425.32,426.5,421.78,422.54,15896229.0,423.4037,353979.0,-0.0010786053309763,-0.0131028845030943,0.0215633564145962,0.0043437042175535,416.7761,419.3512,90.419,67.277,57.0074,32.644,79.6181,20.0,80.0,429.8222,416.7761,403.73,-1061423584.8295,1454095299.0
2024-11-07,421.28,426.85,419.88,425.43,18279603.0,424.3763,404045.0,0.0004059247966652,0.0016481058554851,0.0216297491463307,0.0076984173771884,414.347,418.1807,69.7984,41.5035,64.1936,33.9122,130.5466,40.0,100.0,427.3499,414.347,401.3441,-1049971778.7278,1470986713.0
2024-11-06,412.42,420.45,410.52,420.18,25299404.0,417.7432,533267.0,-0.0008129226672,-0.010409797456429,0.0212543580966725,0.0043437042175535,410.5387,414.9828,41.6137,20.6338,56.1627,35.4974,166.6667,60.0,0.0,419.9978,410.5387,401.0796,-1061764369.7838,1451084931.0
2024-11-05,408.37,414.9,408.08,411.46,17020289.0,412.1302,267862.0,-0.0036128910539152,-0.0375429814507261,0.0199768702789904,0.0008244592583327,413.0037,412.8057,13.0985,15.1753,37.5516,42.996,-29.7339,80.0,20.0,431.9827,413.0037,394.0247,-1086995235.4816,1424403089.0
2024-11-04,409.8,410.415,405.5713,408.46,18822868.0,408.2812,416049.0,-0.0022627303240945,-0.024643010649983,0.0210966979296036,0.0008244592583327,417.0935,413.8913,7.1892,27.6699,29.2891,48.7886,-64.5821,100.0,40.0,440.5521,417.0935,393.6349,-1086840167.9362,1406777078.0
2024-11-01,409.01,415.5,407.5,410.37,21839908.0,411.5489,493553.0,-0.0016490280857131,-0.0186292328295385,0.0211074600449798,0.0014127170282132,420.7122,417.0168,25.2381,48.6777,31.4055,49.7504,-78.2151,80.0,60.0,442.7614,420.7122,398.663,-1090632313.0811,1426449364.0
2024-10-31,415.36,416.16,406.3,406.35,52514317.0,409.0217,1064026.0,-0.0022927672596348,-0.0248848147437122,0.0208421309977364,0.0014127170282132,424.2611,420.7518,50.5823,65.2025,21.9038,52.0224,-166.6667,100.0,80.0,443.5141,424.2611,405.0081,-1083787213.2161,1402218922.0
2024-10-30,437.435,438.5,432.1,432.53,28858471.0,434.2073,641093.0,0.0039041812627368,0.0394357396904738,0.0076326615973653,0.0014622889075885,427.9297,428.3603,70.2128,70.4665,78.701,54.8623,138.7499,20.0,100.0,433.9645,427.9297,421.8949,-1030363605.2485,1456189903.0
2024-10-29,428.0,433.17,425.8001,431.95,16555708.0,430.9145,340912.0,0.0031442198788524,0.0315470220184368,0.0082066177889603,0.0014622889075885,426.3469,426.7094,74.8124,69.5827,77.675,49.2552,93.2603,0.0,100.0,431.7544,426.3469,420.9394,-1004611998.1454,1426440754.0
2024-10-28,431.655,431.94,426.3,426.59,13235584.0,428.1811,354089.0,0.0017923105991578,0.0177744906236583,0.0076371512200359,0.0008740311377081,425.4607,424.5224,66.3744,68.0559,65.3265,45.024,66.9861,0.0,80.0,428.3288,425.4607,422.5925,-1016414539.5628,1408796674.0
2024-10-25,426.76,432.52,426.565,428.15,15749168.0,429.4111,342298.0,0.0028340324512926,0.0284156418139893,0.0075344117564289,0.0014622889075885,423.9018,423.9165,67.5614,69.9743,74.9834,40.5746,106.6911,20.0,100.0,430.5122,423.9018,417.2914,-1003062559.6621,1423679118.0
2024-10-24,425.325,425.9782,422.4,424.73,12832122.0,424.5947,276422.0,0.0021442440301997,0.0213784147749136,0.007338310801779,0.0012980909367865,421.9078,422.2292,70.2318,70.8336,66.2274,34.304,39.2305,40.0,80.0,429.205,421.9078,414.6106,-995159303.0307,1406780054.0
2024-10-23,430.855,431.08,422.53,424.6,17894627.0,426.7047,396161.0,0.0017255658472518,0.0171034350596461,0.0075476851266896,0.0012980909367865,420.309,421.4049,72.1296,66.5015,65.8641,30.9658,89.4268,0.0,100.0,428.6126,420.309,412.0055,-999265448.136,1393198423.0
2024-10-22,418.49,430.5793,418.04,427.51,24276062.0,426.7173,447289.0,0.0030693656624276,0.0308649417665356,0.0070914026980245,0.0014622889075885,418.6164,420.2332,70.1394,58.4858,81.5806,26.4828,166.6667,20.0,100.0,426.876,418.6164,410.3569,-989127926.336,1412852802.0
2024-10-21,416.12,418.96,413.7501,418.78,12621668.0,416.9895,320996.0,0.0022471308413664,0.0225618987156324,0.0052095150784898,0.0014622889075885,416.866,417.0237,57.2355,50.544,56.8947,21.2186,-8.3024,40.0,0.0,419.0372,416.866,414.6948,-1002135342.8854,1387370605.0
2024-10-18,417.14,419.65,416.2601,418.16,16494649.0,417.6994,275193.0,0.000531780565135,0.0050473489400568,0.0074995644967996,0.0012980909367865,416.9378,416.5657,48.0826,49.4709,53.342,25.6344,4.0895,60.0,20.0,419.2646,416.9378,414.611,-1015359826.4913,1373164490.0
2024-10-17,422.36,422.5,415.59,416.72,13334766.0,417.4215,295631.0,7.098976482389219e-05,0.0004321313679356,0.0074471418608214,9.997752226964528e-05,416.5706,416.188,46.314,54.2439,44.9045,28.0521,27.5556,80.0,40.0,419.1095,416.5706,414.0316,-1017433004.2954,1356019173.0
2024-10-16,415.17,416.36,410.48,416.12,14879191.0,414.8356,361079.0,-0.0002146421270754,-0.0024213075060532,0.0074438595790161,-0.0010533426907687,416.3949,416.34,54.0162,60.8825,41.3703,31.0743,-80.4208,100.0,60.0,419.2064,416.3949,413.5834,-1007460063.8323,1341199169.0
2024-10-15,422.18,422.48,415.26,418.74,17712232.0,418.287,375046.0,-0.0004351843580817,-0.0046352421022608,0.0076494396073739,-0.0010533426907687,416.6624,416.8674,62.4014,65.7273,53.3179,33.0898,54.593,0.0,80.0,419.2459,416.6624,414.0789,-1021702960.567,1356708101.0
2024-10-14,417.77,424.04,417.52,419.14,16020864.0,420.1556,357970.0,-0.0025730764381774,-0.0259353939112247,0.0100930146933514,-0.0012833887357485,415.858,416.3512,66.23,65.3206,55.2673,39.2977,130.6617,20.0,100.0,418.8686,415.858,412.8474,-1021022343.9105,1375608302.0
2024-10-11,416.135,417.13,413.25,416.32,13455365.0,415.4889,318289.0,-0.0027177546161315,-0.0273351712536796,0.0099675875227124,-0.0012833887357485,413.9418,415.3772,68.5504,56.966,43.6466,42.1448,34.7396,40.0,60.0,419.4545,413.9418,408.4292,-1012644717.8246,1358955216.0
2024-10-10,415.225,417.35,413.15,415.84,13319522.0,415.5539,304184.0,-0.0035959760503728,-0.035867473510932,0.0099746293997593,-0.0026475192365278,413.8899,415.3235,61.1814,40.6033,41.58,45.2659,18.104,60.0,80.0,419.3482,413.8899,408.4317,-1020883783.1442,1344810272.0
2024-10-09,415.86,420.38,414.3,417.46,14448774.0,417.5677,334125.0,-0.0033930529623211,-0.0339034042257758,0.0099874077490288,-0.0016329037962693,414.0297,415.4824,41.1663,23.1605,46.1495,49.1673,65.8693,80.0,0.0,419.6289,414.0297,408.4304,-1024774517.3538,1358658648.0
2024-10-08,410.9,415.66,408.17,414.71,18121969.0,413.4183,314488.0,-0.0033711237226213,-0.0336929421907402,0.0100096097537587,-0.0016329037962693,413.9638,414.9124,19.4624,12.3324,36.703,55.6789,-70.395,100.0,0.0,419.446,413.9638,408.4816,-1025365606.4459,1343684391.0
2024-10-07,416.0,417.11,409.0,409.54,19304152.0,412.2925,442003.0,-0.0056346459829801,-0.0552928421489701,0.0085961509853592,-0.0047396523331844,415.1574,415.4295,8.8529,8.7864,14.0183,50.2944,-138.2519,100.0,0.0,422.3706,415.1574,407.9442,-1039716950.7703,1324455130.0
2024-10-04,418.24,419.75,414.97,416.06,17319719.0,416.8556,356031.0,-0.0044719110393859,-0.0441335263169988,0.0079197583232222,-0.0029474238543619,419.3011,418.7851,8.6819,12.8696,21.9576,43.9392,-65.9412,80.0,0.0,429.9453,419.3011,408.6568,-1021583051.901,1345374891.0
2024-10-03,417.63,419.55,414.29,416.54,13031361.0,416.6239,315064.0,-0.0051362697985402,-0.0504912352686407,0.0078920318332975,-0.0058356957520092,421.6883,420.5651,8.8244,18.818,22.7153,39.7018,-94.5179,100.0,0.0,432.9418,421.6883,410.4348,-1011144479.9763,1364565804.0
2024-10-02,422.58,422.82,416.71,417.13,16014496.0,418.0907,365210.0,-0.003165714480997,-0.0317541375548383,0.010578286931727,-0.0058356957520092,424.6363,422.9955,21.1026,27.8577,23.5131,33.736,-112.02,100.0,20.0,435.7974,424.6363,413.4753,-1009166974.2805,1378252225.0
2024-10-01,428.45,428.48,418.81,420.69,18195547.0,421.7282,426379.0,-0.0033168428995684,-0.0332299207169939,0.0106633314777148,-0.0058356957520092,427.6263,426.3467,26.5271,31.6245,28.3135,28.0271,-165.7582,100.0,40.0,435.875,427.6263,419.3776,-994864438.3738,1394834482.0
2024-09-30,428.21,430.42,425.37,430.3,15793208.0,428.6279,331677.0,-0.0002002233914999,-0.002411091018686,0.0090880495907806,-0.0029474238543619,429.3189,429.597,35.9434,33.7389,50.6403,22.56,-79.1421,100.0,0.0,432.2391,429.3189,426.3988,-983195430.623,1413927427.0
2024-09-27,431.52,431.85,427.47,428.02,14136408.0,429.0823,285393.0,-0.0005587291660152,-0.0059685547736827,0.0089323235855997,-0.0029474238543619,429.9596,429.6772,32.4029,31.3348,41.9523,23.5407,-93.6064,40.0,0.0,433.9218,429.9596,425.9974,-999249025.6448,1397072821.0
2024-09-26,435.085,435.3,429.13,431.31,13740245.0,431.168,265426.0,0.0010448126715878,0.0100936768149884,0.0089586283756572,-5.479214767872831e-05,431.4067,430.9351,32.8703,31.5217,52.6502,28.6343,-20.08,60.0,0.0,435.5065,431.4067,427.307,-988093932.1105,1411968952.0
2024-09-25,429.83,433.119,428.57,432.11,12524639.0,431.4524,285179.0,0.0021660324095439,0.0214400529500757,0.0092237025064174,0.0042961141849161,432.8798,431.1804,28.7311,38.3067,55.3982,33.2756,-58.9833,80.0,20.0,439.2192,432.8798,426.5403,-983842619.365,1426460996.0
2024-09-24,433.0,433.35,426.1,429.17,16095917.0,429.128,339617.0,0.0036152238558206,0.0361419604056014,0.0108422910336804,0.0050746451426894,432.6203,431.149,32.9638,49.0063,47.3135,40.3399,-109.4404,100.0,0.0,439.3033,432.6203,425.9372,-991296168.9988,1413064632.0
2024-09-23,434.28,436.46,430.3889,433.51,14511491.0,433.7663,295190.0,0.0067064655711149,0.0684955141476881,0.010922979260152,0.0086202166789425,433.8139,432.569,53.2254,61.352,60.2003,49.1704,-66.5871,0.0,20.0,438.9413,433.8139,428.6865,-988690998.3863,1430080386.0
2024-09-20,437.22,439.24,434.22,435.27,49826691.0,435.7662,336166.0,0.0081115591244231,0.0835698282300225,0.0103378307339401,0.0090968780783551,433.3808,432.5334,60.8298,68.1441,66.0354,56.3619,30.6239,0.0,40.0,439.1564,433.3808,427.6051,-989117371.4077,1445209277.0
2024-09-19,441.225,441.5,436.9,438.69,20490163.0,438.9774,381552.0,0.0072530129018043,0.0741937853522369,0.0118667308811062,0.0090968780783551,432.4466,431.6017,70.001,77.4876,77.751,58.2322,109.9016,0.0,60.0,438.7496,432.4466,426.1437,-957028138.4356,1500376383.0
2024-09-18,435.0,436.03,430.41,430.81,18441947.0,432.2636,372012.0,0.0052991754283545,0.0535827830765469,0.0114910082922094,0.0086202166789425,430.1133,428.4976,73.6015,85.9266,66.9395,54.8923,36.272,0.0,80.0,435.2829,430.1133,424.9438,-952214944.9182,1478669824.0
2024-09-17,440.23,441.85,432.27,435.15,18577155.0,436.5209,408651.0,0.006164645205455,0.0627930832356391,0.0105994532778175,0.0086202166789425,428.5625,427.7736,88.8604,93.6524,85.1761,53.0732,110.9806,0.0,100.0,436.7654,428.5625,420.3595,-936007015.6584,1497567866.0
2024-09-16,430.6,433.53,428.22,431.34,13174599.0,430.8393,348030.0,0.0034354482300559,0.034041329050199,0.0128382419004848,0.0050746451426894,424.3809,424.522,95.318,95.232,81.6688,46.7783,85.3213,0.0,100.0,436.8666,424.3809,411.8951,-928480965.3014,1478693635.0
2024-09-13,425.825,431.83,425.46,430.59,15705350.0,429.747,318529.0,0.0042343514975251,0.0422879550735861,0.0129560234869811,0.0088841555446116,419.2671,421.5456,96.7786,86.5676,80.9593,41.9009,101.3797,0.0,100.0,437.295,419.2671,401.2393,-930903991.3297,1464858938.0
2024-09-12,423.31,427.3692,419.75,427.0,16264929.0,424.3262,366745.0,0.0040073380791085,0.0399415489527519,0.0129006837674791,0.0077490884525284,413.5007,417.4554,93.5995,67.2845,77.6464,36.6371,111.7883,20.0,100.0,432.8538,413.5007,394.1477,-940598185.8273,1448984383.0
2024-09-11,415.5,423.99,409.58,423.04,18046701.0,418.673,375484.0,0.00228834511465,0.022230813841098,0.0132142683477703,0.0024450556224825,409.7862,413.1114,69.3247,42.0003,73.5918,32.4815,128.3983,40.0,100.0,424.6056,409.7862,394.9668,-956328839.561,1431565624.0
2024-09-10,408.2,416.33,407.7,414.2,19293013.0,413.0549,366266.0,0.00023875578145,0.0017170911025656,0.0115895849409134,-0.0002003976778238,406.9639,408.5715,38.9293,24.7895,60.9387,29.4901,129.248,60.0,0.0,415.1476,406.9639,398.7802,-973055363.2757,1412298701.0
2024-09-09,407.24,408.65,402.15,405.72,14630189.0,404.9951,339667.0,-0.0026431212628028,-0.0265601381990933,0.0094853921758352,-0.0012830616382213,406.0138,406.1728,17.7469,18.9692,38.2236,32.9664,-67.3678,80.0,20.0,411.735,406.0138,400.2926,-982977383.46,1392704414.0
2024-09-06,409.06,410.65,400.8,401.7,18600087.0,402.9337,399042.0,-0.0033454683775662,-0.0333293225845267,0.0087545461249169,-0.0012830616382213,408.2932,406.8061,17.6922,25.0932,20.7445,30.0269,-115.9664,100.0,0.0,418.074,408.2932,398.5124,-984483365.8846,1377409280.0
2024-09-05,407.62,413.1,406.13,408.39,13141207.0,408.7551,330423.0,-0.0037326030378005,-0.03713396520017,0.0093853214692435,-0.0012830616382213,410.5726,409.7622,21.4683,32.7681,33.2813,26.3526,-70.5501,80.0,20.0,417.196,410.5726,403.9492,-968457306.5648,1397018806.0
2024-09-04,405.91,411.24,404.37,408.9,14794676.0,408.5207,359637.0,-0.0037632453978321,-0.0374293785310734,0.0093776540470009,-0.0014362734383796,411.0137,410.8579,36.1189,39.2781,34.5548,28.1832,-117.99,100.0,40.0,417.0461,411.0137,404.9814,-963467491.0411,1411214322.0
2024-09-03,417.91,419.88,407.03,409.44,19462006.0,411.7979,430790.0,-0.0028556124432536,-0.0286812326524802,0.0099895824085864,-0.0003536094779821,411.9997,412.2471,40.717,35.9063,35.7124,26.034,-49.5684,100.0,60.0,417.3663,411.9997,406.6332,-968213036.1503,1426101032.0
2024-08-30,415.6,417.49,412.13,417.14,22593479.0,415.9288,314764.0,-0.0002784741751292,-0.0031782445575552,0.0088961901838457,0.0019152252363403,412.8081,414.0613,40.9983,28.1685,57.8014,26.5986,83.9378,60.0,80.0,416.9782,412.8081,408.638,-955519010.3067,1446414635.0
2024-08-29,414.94,422.05,410.6,413.12,15705295.0,416.5147,355228.0,-0.0018595897383731,-0.0187872598152152,0.0083659911628396,-0.0003536094779821,412.7383,412.9404,26.0036,22.0128,43.1029,30.4082,61.7385,80.0,0.0,416.6771,412.7383,408.7994,-976652739.7545,1422106311.0
2024-08-28,414.88,415.0,407.31,410.6,14471795.0,410.4051,329307.0,-0.0012930733715727,-0.0132624368760367,0.0090520208274048,-0.0003536094779821,413.2233,413.2651,17.5034,19.3012,31.0608,35.1702,-101.9092,100.0,20.0,417.4118,413.2233,409.0348,-967110382.1291,1405061070.0
2024-08-27,412.86,414.36,410.25,413.84,13190099.0,413.0151,286577.0,0.000178227067827,0.0013699961935136,0.0090657956536216,0.0019152252363403,415.9259,415.0095,22.5313,26.4617,39.7042,31.5426,-84.0306,100.0,40.0,423.6639,415.9259,408.1878,-964962169.8275,1419943730.0
2024-08-26,416.365,417.2799,411.34,413.49,11206793.0,413.8098,330210.0,0.0018634497291302,0.0182310382071855,0.0104881194586573,0.0049339444028491,418.1135,416.0094,17.8689,38.6722,38.2185,30.7602,-97.1784,100.0,60.0,427.3554,418.1135,408.8716,-975040816.2435,1406450819.0
2024-08-23,416.98,419.26,412.09,416.79,17487194.0,416.0467,366418.0,0.0028497870624771,0.0283543842520845,0.0099730367278039,0.0049339444028491,419.7182,417.6839,38.9847,62.5011,46.9435,31.3672,-110.0586,100.0,80.0,427.2422,419.7182,412.1942,-971409555.4619,1419603649.0
2024-08-22,424.36,426.7899,414.61,415.55,18284617.0,417.874,385308.0,0.0033783261875767,0.0337734689843418,0.0101053211012595,0.0070981219166877,420.0536,418.5489,59.163,80.0277,43.0342,33.1372,-65.0757,100.0,100.0,427.0042,420.0536,413.1029,-977161457.5985,1401109865.0
2024-08-21,424.075,426.4,421.72,424.14,14809439.0,423.8463,299601.0,0.0064727974576754,0.0664245663862517,0.0064844378364191,0.0075349035626742,421.1474,420.4652,89.3556,91.6153,72.7353,38.7347,83.126,0.0,100.0,425.7026,421.1474,416.5921,-960788117.5785,1420471766.0
2024-08-20,421.7,425.86,421.64,424.8,15778630.0,423.8305,311582.0,0.0063328767836058,0.0649300960272953,0.0066686034768942,0.0075349035626742,419.5463,419.0533,91.5646,92.7906,75.9577,36.0021,144.8859,0.0,100.0,425.4057,419.5463,413.687,-961337426.9118,1436539064.0
2024-08-19,418.96,421.75,416.46,421.53,14419960.0,419.7971,325609.0,0.0066858165944409,0.0686597258582148,0.006826195986406,0.0077908702515977,417.2457,416.606,93.9257,94.422,70.8366,33.1259,62.0518,0.0,100.0,423.4109,417.2457,411.0805,-969492384.2815,1420151483.0
2024-08-16,420.6,421.34,417.3,418.47,21201583.0,419.063,326100.0,0.0026888955619448,0.0262563092239394,0.0136149522623513,0.0075766400283472,414.1632,414.5669,92.8814,92.4305,65.3041,34.1694,72.0857,0.0,100.0,424.422,414.1632,403.9045,-983459244.669,1404917526.0
2024-08-15,419.8,421.11,417.66,421.03,18974288.0,419.9539,345787.0,0.0012303271073106,0.0111960873630458,0.0151688742102585,0.0075766400283472,411.5341,413.0351,96.4588,89.4832,74.8015,33.4964,112.8666,0.0,100.0,423.4887,411.5341,399.5795,-973875455.5354,1427693119.0
2024-08-14,414.8,417.72,412.4456,416.86,17248560.0,416.0505,318367.0,-0.0002463277893566,-0.0035616110911917,0.0147816223885147,0.0044148043265964,407.7306,409.4601,87.9512,81.2919,67.5609,31.9201,104.4801,0.0,100.0,418.273,407.7306,397.1881,-993665181.2629,1406940975.0
2024-08-13,409.59,414.95,409.57,414.01,18315025.0,413.2292,338544.0,-0.0020152995747979,-0.0210678142438284,0.0148806383215806,-0.0005035810486624,404.0585,406.5482,84.0397,71.1159,62.5778,33.6485,152.0894,20.0,100.0,414.3053,404.0585,393.8117,-1005975236.1909,1388673995.0
2024-08-12,407.06,408.76,404.2434,406.81,15279064.0,406.4543,337998.0,-0.0046780037917667,-0.0466805708527638,0.0134260324604308,-0.0029584521973582,401.1894,403.5999,71.8848,56.6961,45.7284,38.649,103.4959,0.0,40.0,407.8392,401.1894,394.5396,-1018605338.1425,1369259724.0
2024-08-09,404.03,408.05,402.2624,406.02,17981644.0,405.3767,329931.0,-0.0045292641796322,-0.0452653608295903,0.0135065864743628,-0.0029584521973582,398.8662,402.7639,57.4231,42.3121,43.4953,43.7057,101.2512,20.0,0.0,406.2621,398.8662,391.4703,-1020893783.8003,1352496841.0
2024-08-08,402.44,405.86,399.9407,402.69,18618547.0,402.8729,388713.0,-0.0037142336086921,-0.0375478011472273,0.0144661307146082,-0.0029584521973582,399.3583,401.9034,40.7804,30.9976,34.3916,48.9821,19.0213,40.0,0.0,408.3414,399.3583,390.3753,-1026647873.2642,1333220175.0
2024-08-07,408.635,410.08,397.47,398.43,19206613.0,402.7799,434165.0,-0.007231553310953,-0.071042200979249,0.0148077803752915,-0.0059461937669362,402.2314,402.2714,28.7329,24.2387,21.4376,52.655,-28.7237,60.0,20.0,418.1799,402.2314,386.283,-1025211991.5348,1313017145.0
2024-08-06,400.0,405.67,398.5,399.61,23608739.0,401.6113,523802.0,-0.0036745843232104,-0.1073558648111333,0.0143551852820686,-0.0026761535862647,440.691,430.392,23.4795,22.471,38.7592,16.2612,-163.0977,96.6667,26.6667,480.2048,440.691,401.1772,-1007705394.775,1333668051.0
2024-08-05,389.17,401.04,385.58,395.15,38805980.0,394.8028,911236.0,-0.0042071855048631,-0.1214593801414023,0.0140840563237212,-0.0028935962088983,442.293,432.5149,20.5039,23.3893,36.7979,15.7417,-219.7248,100.0,30.0,478.7971,442.293,405.7889,-990482898.4361,1308721526.0
2024-08-02,412.49,415.0,404.34,408.49,28373612.0,407.4518,640027.0,-0.0028134855801705,-0.0834866502131481,0.0132434743971728,-0.0026761535862647,444.114,435.0918,23.4296,25.9467,40.5531,15.0533,-180.1216,100.0,33.3333,476.2144,444.114,412.0136,-1000173066.3429,1349430764.0
2024-08-01,420.785,427.46,413.0901,417.11,29681006.0,419.222,570568.0,-0.0021724146841295,-0.0654881928574627,0.0128225711004382,-0.0019815122875249,445.3543,436.9264,26.2345,26.9639,43.3142,14.6742,-151.3956,96.6667,36.6667,474.6017,445.3543,416.107,-993655857.7125,1378868664.0
2024-07-31,420.495,421.775,412.21,418.35,42096598.0,417.4143,812181.0,-0.0022245308649151,-0.0669536320449633,0.0128288584007441,-0.0019815122875249,446.3287,438.2931,28.1761,24.7732,43.7282,14.4673,-183.0145,100.0,40.0,473.6302,446.3287,419.0271,-980309958.1837,1409165064.0
